sample_id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,label
87,,288358.4,1.104483929,2.560637356,195.6106307,1.799305669,-2.024386744,1.96508E+11,605720.6535,3.14902E+15,0.717046331,471.8552507,389913.9075,-2.604093152,-3.770592132,1.095871752,1.0818E+13,8653.715294,453919.7647,-8.96947987,1980,,0.058570244,414.3905133,0.109107884,17207.28521,80070.3472,,447.0722481,0.577522977,,89.99805388,44,-0.840328764,,11.1992337,-1.0034E+13,106465.4094,10.78345524,853546970.5,547319.0706,219.7318577,-5265484713,,17.63461955,-0.264684844,5.435076156,,-96389603.27,37.74143712,1.371652314,-3.7791E+15,525127.0381,0.053099297,,193197.4361,-2.985375107,0,66774.23204,3.413587826,72954675.2,1101135.997,1.09243527,434.4315942,1126.4,11,1.48745E+13,166.9153752,,406963.6633,,1.032937711,4344319.634,0.006072138,0.379594881,378.3701919,-15.47436803,0,4505.6,1.88296E+15,,-55.57306809,5989552216,1.142950463,6.79956E+13,0.990898492,-1.64273E+13,-15799182650,18022.4,5782239.95,620844.6658,1.08484E+13,1126.4,4488.71049,-26339923.14,99.44078529,1184369.972,15.68504795,188275.5618,306.4302587,0,226266429,250.311553,0.412971322,0.366849675,4.549685051,33.78707412,4
88,63.75754823,288358.4,1.104986718,0.139988469,272.2785199,12.03319917,-1.612947948,-1.16949E+11,432375.6975,4.28106E+15,0.495063063,219.3365623,,-14.95720926,-12.54022115,0.931602522,2.95149E+13,59091.65971,279094.3345,11.07746013,1980,97371.80304,-0.002152084,359.0257116,0.656934314,,89228.18885,5.469089239,356.2521163,,24.04616899,135.8600688,,11.90601989,0.189054922,-14.06490665,1.77171E+13,438415.2649,22.42351614,1204132127,470084.9789,173.4215512,-497324580.1,-41981.94312,18.80197624,0.516057583,38.90985145,290457.722,-502466387,-19.80181851,,3.83592E+14,74293.93524,2.514813534,288358.4,524327.6068,-25.15824024,0,-35017.01907,0.863714701,72954675.2,-366111.9663,0.227273469,250.8891457,,11,3.17742E+13,42.94486448,34442.68533,654533.0565,84.32835411,0.087531529,-3138540.076,0.036073143,2.796082592,718.6162328,-7.943538607,0,4505.6,,0.88,-3.98344159,11147230618,0.368947025,-5.27485E+13,0.010585678,6.67808E+12,-68303336117,18022.4,-54587751.51,,-3.15021E+12,1126.4,143357.8331,40360707.58,,1531115.389,29.79412403,161390.6935,,0,599069461.7,,0.602698223,1.614749056,12.58560236,268.7939598,1
89,,,1.106797992,1.155028597,330.9306104,17.16521088,7.186876174,-6.79126E+11,-84149.82292,2.07397E+15,,322.0454004,595844.3121,12.97745484,21.57885825,1.065838219,-4.98645E+12,22743.07701,192283.912,56.46117512,1980,24281.58986,0.123004594,240.8620164,0.72629611,71675.05091,2989.513977,-4.985166183,319.1236476,0.022171482,1.472502877,-35.42091147,44,6.205754751,1.513345764,-4.064890094,1.97404E+11,738505.4462,28.18720989,-1032204855,394973.444,189.5526126,-4332696737,1031628.292,38.27338796,-0.638154323,3.494784379,367880.3345,1246363904,-11.67299028,,3.51471E+15,130232.7348,2.221192373,288358.4,,-6.577402441,0,-110679.4025,7.811957217,72954675.2,-127956.5185,0.066377099,330.93513,1126.4,11,-2.97236E+13,29.57633788,427712.183,520590.1478,177.0165551,1.060838346,4072566.288,3.34217317,1.577328805,290.0047742,-6.239827603,0,4505.6,-2.70194E+15,0.88,,25228862949,0.133105781,1.01016E+14,0.035142645,-2.05778E+13,-60773192089,18022.4,44383511.54,189564.1616,-6.30799E+12,,363373.6479,5687002.431,,,-2.367100069,115686.6809,152.9720387,0,-173291279.1,193.5079764,1.602148774,0.85830988,-12.7709328,225.9348765,0
90,44.09619541,288358.4,1.103249271,0.929212361,378.6424255,6.967152571,2.806938628,-1.243E+11,109561.2765,2.59369E+15,1.087945533,342.8336382,617538.0319,5.139887361,-12.71165177,1.070660702,-1.81845E+13,21163.76225,146670.0605,-24.56305829,1980,34100.72141,0.005767948,,0.055353183,214974.4043,,-15.75072942,588.1618414,0.588290064,-2.517781766,36.11969307,44,-20.77666111,,13.89247786,3.66227E+12,,21.31375967,-88134570.94,532602.9142,171.797638,2273362261,-811744.2998,2.217855154,-0.098987517,36.5563074,566361.9956,-557477105.7,13.34451663,1.288158576,5.55146E+15,168624.0237,,288358.4,139774.5043,,0,-109107.9623,1.934960325,72954675.2,386289.5529,0.206052728,359.1099808,1126.4,11,1.77466E+13,60.58959952,14016.42806,405224.9256,133.8942475,1.03951282,-5131908.791,0.401045839,0.522395471,422.0140657,-8.926774525,0,4505.6,,0.88,,9923342925,0.303783995,2.82782E+13,0.034698589,4.45197E+12,1.43316E+11,18022.4,8972936.23,184376.9363,8.8493E+12,1126.4,83803.47362,25827220.78,113.9551767,-25155.96125,1.697861623,,104.8767876,0,-46026592.39,242.2968815,0.307765681,1.944913227,4.474405849,137.6156287,0
91,77.466332,288358.4,1.10938272,0.853014534,,8.689979181,-11.83029184,,3101.137252,3.27091E+15,0.524460124,326.4242525,305592.5237,37.55470243,5.798651634,0.9697216,-4.36546E+12,86662.47108,,5.890023622,1980,253281.0119,-0.00788284,260.9882504,0.150940937,,,46.10987001,416.9982623,0.756280034,12.32559302,118.3529397,44,0.670780328,0.087420286,16.65201696,-6.10106E+12,778324.9423,20.37885763,1686380676,436511.6446,176.1355822,-2663503855,-190482.7259,44.61501023,-0.086414606,19.89964727,,406449235,10.3965443,1.570528945,4.42421E+15,429981.3474,0.069728938,288358.4,334997.6922,-8.337276136,0,71295.4768,-0.109692166,72954675.2,-330294.6168,0.251023967,,1126.4,11,-1.14977E+13,85.72714817,210014.3622,246733.1687,223.6274589,0.034307867,-801459.1755,0.110979544,0.941361037,189.8236138,-2.352299726,0,4505.6,-2.61011E+15,0.88,-91.02619782,18152469961,,1.37148E+14,0.006407761,-2.06278E+12,-41938111362,18022.4,398447243.3,652275.8239,1.12223E+12,1126.4,725294.0963,16428116.47,102.792995,-579280.72,-10.97712402,,221.8124507,0,428305864,185.7939554,0.132924563,0.983915173,21.31776634,261.1642446,1
92,79.99901922,288358.4,1.105457545,2.638245106,,10.97704676,-8.669541477,-3.96712E+11,514691.9012,4.14901E+15,1.087688916,195.8431074,244880.0881,33.51953593,-11.56472318,1.07123419,-4.16096E+13,,487877.3504,62.44337822,1980,,2.099794907,507.6115125,1.104168212,66547.11861,,21.59710821,471.3281014,0.384266482,10.72699868,10.33382553,44,-0.026382787,,25.94738423,-1.33435E+13,332544.56,30.959433,-602510570.3,530112.7634,311.3617523,2428460491,-777740.4397,32.96867438,0.296508719,4.8606461,,444967650.6,-22.39213048,1.366938227,-2.73448E+15,167126.7861,0.695829393,288358.4,310089.1144,15.93429436,0,10647.87965,9.768649124,,-754853.3131,0.039269759,292.7615908,1126.4,11,5.13428E+11,158.6155383,,601723.9473,277.3565365,1.055706552,7966060.787,1.639240663,4.187283911,290.202458,-6.724982161,0,,1.14E+16,0.88,95.32126476,-11230575503,1.523312244,,-0.005139237,,3.13463E+11,,604767092.8,754589.8108,-1.11023E+12,,412798.2458,-11551901.56,169.9699161,-998984.459,6.965737515,79974.83395,,0,534344344.9,241.8614655,0.084238081,1.137973009,-10.13348639,206.9565004,5
93,55.9634712,288358.4,1.102777696,0.2567881,177.7641848,5.305864465,8.847479976,-1.08558E+11,-410743.9874,-1.79941E+15,1.069649331,406.2582678,519903.1684,11.55378689,-6.086517664,1.095574432,-2.23126E+13,101322.9068,162676.9957,-5.723454203,1980,190537.3124,0.028090802,344.2864031,2.435916855,106576.1837,45728.62576,9.476352979,462.0436836,,5.66435936,98.78615793,44,0.966017504,1.017301568,5.629283662,-2.02932E+13,675311.1123,9.424017262,1186421327,103711.8239,240.5679141,1496319353,123856.8078,23.27372775,0.086961015,1.058649858,621986.9159,,20.15142564,0.733311897,4.61499E+15,603200.5066,1.6428406,288358.4,161904.2828,-12.51454987,0,-161423.5307,10.38251051,72954675.2,-323838.8442,2.83669682,,1126.4,11,-1.62315E+11,-116.7794243,388028.6202,,153.5647269,0.108111994,829744.4826,3.584278757,0.27579936,,4.726763883,0,4505.6,2.31059E+15,0.88,-64.37027374,,0.484780704,1.97676E+14,0.009656367,-2.09488E+13,-1.29433E+11,18022.4,149747027.4,467781.8578,4.24879E+12,1126.4,103674.8402,-4921828.971,,-316312.917,0.374019456,89672.43692,211.7983759,0,419475786,191.6668993,2.497507106,0.380305311,5.720618253,191.9621593,0
94,82.33668194,288358.4,,1.219533918,275.4229729,6.266371723,2.050140335,-4.81627E+11,1568230.374,4.96206E+14,1.081272665,417.2338088,267409.2655,-25.12675368,25.5598201,1.098923484,-2.25579E+12,29142.33586,145659.2059,1.010435758,1980,408438.9226,0.016969714,367.2238564,2.331359052,233406.3381,66830.57312,-4.826377113,453.6777492,1.288289878,-6.477287988,3.673757405,44,-15.19964472,3.279174362,-2.610746074,-1.16073E+13,224382.9414,,898398024.6,200504.9394,250.3461969,,425503.2274,21.2062479,-0.649598866,35.31608123,454219.1484,-355598693.4,-36.64216286,0.965669264,6.5708E+14,144738.7133,1.546355462,288358.4,238874.6854,23.36380505,0,130436.6729,15.97264165,72954675.2,-382147.1539,0.39704968,245.266256,1126.4,11,-2.40519E+13,59.87551475,116997.5937,167248.7747,,1.065437247,-4216312.719,1.140663526,,428.8662108,14.46458308,0,4505.6,-1.84E+16,0.88,3.979404219,-6776964748,0.594485795,,0.001590958,1.55445E+13,1.70408E+11,18022.4,-192726386.2,420172.2766,-1.11439E+13,1126.4,230643.8029,-3205607.047,111.5410062,-159847.3201,-7.826492109,43503.93176,162.4492894,0,-68832521.07,,0.332120266,0.481464771,7.284167265,243.1159531,0
95,64.09262328,288358.4,1.112064386,1.750975232,311.5293376,18.00092169,-0.767704772,-89842538711,614010.9088,-1.87682E+14,,147.8642433,40715.63342,17.04299517,-11.91871403,1.057493072,1.08168E+13,,171352.5661,19.18972095,1980,217752.7441,0.031692392,222.0401985,0.346133581,126295.1828,112217.0361,-4.204748745,206.4114727,0.255456416,,55.42312329,44,-5.241777364,6.438666907,-18.68303061,-1.95439E+12,736044.7545,28.90036948,-1676911212,47293.20364,102.0986666,-310462317.4,976366.1077,41.70389438,,1.19888569,,1016237201,40.83019163,1.789149022,-2.85141E+15,339298.0459,0.138269227,288358.4,110976.1012,23.61239831,0,-71802.56356,-11.00849941,72954675.2,113995.071,0.19332745,297.2357168,1126.4,11,-3.62384E+12,95.00352768,268538.6272,187241.1829,138.3510602,1.066192912,-1656709.709,0.369779875,0.246247682,227.1678859,-9.093815356,0,4505.6,-1.69E+16,0.88,-0.036187882,34950358073,0.637322653,-1.96279E+12,-0.003152941,1.64595E+13,1.77559E+11,18022.4,107223583.4,14440.81028,-1.02128E+13,1126.4,779715.8895,-1920877.003,105.1762541,233751.3196,23.28170224,115458.1477,133.7139251,0,219059949.2,161.3100671,2.358905418,0.119380213,-15.36923321,,0
96,68.04701088,288358.4,1.103455736,0.602249718,231.9786289,24.10936274,0.333278752,1.2837E+11,149133.1306,8.00833E+14,1.085598188,419.7075383,69414.26422,1.572525821,15.90676721,1.086888199,1.89745E+13,,38266.84344,33.49989067,1980,244598.3477,,303.0370698,0.386997241,147876.5536,161147.8523,-19.93857482,329.6529774,0.112582726,-10.49029921,35.52071649,44,-8.666467335,5.239483746,7.455981569,-7.98422E+12,,6.927287867,-2074504557,,,-1558456482,-821732.947,29.30043062,1.397206327,26.54972392,481461.8506,351933406.9,,0.431178054,-1.01669E+12,,1.260252097,288358.4,69660.65752,6.52462229,0,14848.39426,-15.57542462,72954675.2,230642.0933,0.173464296,210.1997808,1126.4,11,1.19567E+13,172.0943865,302879.6557,789304.7672,,,4938489.516,2.587819312,,609.1401863,-14.94909716,0,4505.6,-1.06011E+15,0.88,-2.482414377,-13608713349,0.42423422,-8.9656E+13,-0.008091225,-6.65351E+12,2.70228E+11,18022.4,-317845450.3,698663.3437,-4.0197E+12,1126.4,329617.3867,1657214.434,103.7496371,-383376.7802,-1.957118661,184613.2093,201.5726918,0,-111307717.3,181.2080771,5.222919506,0.29258471,17.66662073,,0
97,57.8757416,288358.4,1.106241949,1.081050222,102.9100781,9.486206973,0.251236481,3.00035E+11,-406587.5174,1.35025E+15,0.494679153,276.2980535,94954.36348,22.63439817,-3.670878809,0.949450369,2.24096E+12,13386.80113,478620.1752,-11.61901353,,59717.86554,0.028560523,323.8187657,0.012390813,57733.11164,19340.34035,-13.8474348,105.1735008,1.375311729,1.076598299,47.20791327,44,21.41663865,5.572759073,18.46050218,5.62973E+12,342547.3728,19.77660565,806512743,,139.3302742,3798338645,-787621.9791,37.02876635,0.58464911,23.98598404,632031.1202,792186819.8,18.28293551,0.137643112,9.49503E+14,203503.677,,288358.4,339135.8003,35.24687193,0,13389.94615,10.08751296,72954675.2,-525704.4994,0.330129743,,1126.4,11,1.9849E+13,-45.45499153,81670.33902,803545.2327,184.3253463,0.069905343,-3072310.969,1.288839458,0.05975646,405.4414303,5.457633271,0,4505.6,7.29544E+15,,23.93861744,-30088998470,1.705786232,7.00132E+12,-0.003217149,5.55392E+12,-24477645443,18022.4,353035395.8,380249.4413,-1.07941E+12,1126.4,,-19001807.47,,870650.0325,14.86701167,6341.850815,271.1764212,0,319505053.2,95.15701001,1.36094721,0.599970919,29.84784216,215.3687274,1
98,-24.17660913,288358.4,1.091885469,1.113514161,282.4065974,49.07425952,-19.31692232,5.40302E+12,901359.7058,2.05E+16,1.073258751,114.4358366,515096.1385,80.06524601,123.6404988,,-9.35274E+13,57527.26743,2913255.04,-20.52374595,4252.223529,-27397.61201,0.111597923,412.8702351,0.917507894,95660.36502,750883.3192,-18.42968775,340.1021848,5.280669587,-10.24816738,-204.6218536,51.21965974,-42.67507636,-2.918056358,179.5922594,6.97974E+13,-79489.0046,22.99646773,285135788.3,,1340.700115,24019907260,,-21.3696421,,8.375901632,2287662.762,6094605764,119.7344338,0.332440431,2.11E+16,4251351.385,9.550894744,,1528849.707,-4.187577116,0,33140.92446,165.6550581,72954675.2,2431171.921,6.891881765,1689.693723,92.60176435,11,5.75312E+13,106.4317231,225181.5322,3462145.381,68.53043699,9.685467587,70150707.12,0.631570285,1.95876048,199.5902526,1.89031516,0,,-2.64E+16,0.88,116.3185698,-10733867822,8.054249081,,0.0883852,1.62853E+13,5141187904,24140.95654,-491106131,1582313.476,1.04418E+14,1126.4,145876.3503,23161252.8,118.3776657,3481982.583,-9.185303079,-202500.8917,753.61349,0,4272350037,109.4787417,-1.02263241,12.2031335,109.1590437,,0
99,53.85581765,288358.4,1.10769718,0.457187483,,2.395817892,12.02013395,-6.24084E+11,1362331.417,-1.49611E+15,1.084198329,388.3994734,102153.7312,21.44813948,-3.129138013,0.268403495,1.44812E+13,8903.97006,414337.7436,-16.5608928,,42784.25653,-0.019943786,296.7143084,2.320841335,69722.11205,105721.4267,-23.68729408,,0.193096466,-7.343454559,62.55734202,44,-14.01396386,0.673366303,12.20885523,7.22066E+12,565495.0015,6.918269759,-869491595.3,167417.0471,207.9906101,-1248122566,1599868.011,32.6442558,-0.724927158,9.531733947,508786.9945,-20979069.2,18.57594614,0.111839984,-1.20E+16,626075.1607,0.439630297,288358.4,467267.7821,33.1904074,0,11922.61622,23.76367184,72954675.2,-8678.12701,0.136833606,379.0801201,,,-1.80948E+12,125.9079724,,753836.9887,235.5450055,1.03255848,8082656.504,4.675199512,2.391381539,553.3017096,19.87255666,0,4505.6,3.56169E+15,0.88,58.64954797,,0.481044106,,0.01268363,1.79789E+13,-68223172198,18022.4,-394775497.7,694635.1944,1.40258E+13,1126.4,384447.9498,-49157819.56,99.35558031,292235.3803,-7.434556929,216689.4387,188.5170979,0,578345579.5,185.1070767,1.372978841,1.478676183,-6.93980865,323.9285886,3
100,45.53030327,288358.4,1.098266896,0.436092795,307.0727779,13.29649738,-5.643183445,-51646286902,-368354.7813,-2.0565E+13,1.077626635,164.4664819,235824.0144,-5.483070981,2.788611458,0.076215582,-3.45657E+13,,33878.68868,25.31646371,1980,296012.4071,0.005679728,188.4133345,0.450878678,86468.12221,17976.60829,-10.96579317,366.493312,0.070126629,-8.347069417,74.6957659,44,-9.40746061,0.553263094,11.89302233,-5.46622E+12,284216.5726,21.20436228,706617098.9,493945.1217,203.8131861,-46982282.4,-358186.1537,8.60469871,0.000461002,14.37275295,535425.0104,-1063640857,-3.024930505,0.353771451,-6.49733E+15,544324.1399,0.443739774,,235602.4312,-8.447708371,0,6227.124382,-3.02864474,72954675.2,-424063.0649,0.69138302,252.0360343,1126.4,,-5.93814E+13,-10.54740142,50328.76687,492635.3246,157.1445627,1.050398428,-753500.5106,0.400633032,0.830493172,81.28569841,-13.22263319,0,4505.6,-1.60E+16,0.88,53.91136034,-18121593122,0.090084535,5.30848E+13,0.008974264,4.29291E+12,-61379181020,18022.4,490995100.6,518333.072,-5.54803E+12,1126.4,753236.9927,16342020.61,114.7206473,518265.3884,-8.235494386,190760.7834,94.06112555,0,328201433.5,121.3232611,2.542166952,0.406782831,8.160807073,178.067492,3
101,47.65684477,288358.4,,0.007907675,310.4687131,16.91690458,8.110108119,4.10896E+11,832932.9501,3.57028E+15,1.052580559,338.7146499,594550.4163,0.28068289,-8.639391243,0.062863118,3.07761E+13,13687.52543,278428.5043,19.64827665,1980,305053.5541,,246.8479165,0.220420937,172215.2052,,3.402591457,299.153797,1.844585717,,129.6359902,44,5.472544456,3.318854256,-3.507176631,-3.31512E+12,328982.9746,14.17450485,2753373476,425267.9185,149.8563816,1419494914,-267288.575,51.87599176,,4.411826148,619349.4467,-561457200,19.36643265,2.088406082,3.26218E+15,190081.1752,0.930448593,288358.4,596229.2839,-17.25990428,0,142576.6192,13.07468313,72954675.2,-229488.0159,2.941391942,,1126.4,11,-4.30536E+13,92.86418098,220257.4065,110154.0166,121.8615789,1.071647243,328479.6185,,1.42320391,,-17.56995524,0,4505.6,,0.88,-15.92537661,,0.00505977,3.11237E+14,,2.65997E+12,-1.27822E+11,18022.4,-485930258.6,59488.82169,6.95414E+12,1126.4,239475.6265,14203575.46,119.0225364,,21.47831857,200817.1579,252.620975,0,1067013700,267.9089761,,0.577831791,-10.20620357,247.7062783,0
102,60.93392901,288358.4,1.099617139,1.097804855,201.2482186,24.31640366,3.273657396,2.80121E+11,-140368.3062,1.25117E+15,1.052198591,335.6795226,157516.9627,17.1785845,8.798687147,0.090236489,-3.60936E+13,90677.81504,398209.7807,44.92087185,1980,104450.1433,-0.000320063,459.5301011,2.776731383,111933.7129,45475.12899,9.773239249,407.2157426,1.058748564,4.173978573,45.50192707,44,-6.724294429,0.726928617,18.4729656,1.34793E+13,444952.7937,22.85120689,1313220955,168857.8614,,-2193660205,1511491.98,16.89333635,-0.609313346,6.978514313,121782.8714,-979605162.9,22.05436457,0.947651259,9.55979E+14,392409.8556,,,,22.50411081,0,-25615.56341,15.06299952,72954675.2,33201.17365,1.052943085,-50.60183408,1126.4,11,-2.65068E+12,123.6713972,217985.5066,804933.4606,163.9095345,1.057232435,3234786.141,0.832721242,0.677870539,,-0.242840433,0,4505.6,-1.01E+16,0.88,31.06173545,,0.490756629,-1.02229E+14,,-2.06388E+12,-15164109410,18022.4,-362563143,518355.2061,-1.52062E+13,1126.4,439108.6084,18906306.41,98.8936027,,-8.839610312,58431.06663,238.709163,0,-344535927.6,155.3920949,0.235204764,0.462221118,-21.35502699,128.9036507,0
103,90.0642083,288358.4,1.100248627,,,4.46225513,14.55549229,-4.54969E+11,420422.4998,-1.80181E+15,1.070393341,353.715085,465862.3259,38.38948566,74.27842583,1.08797607,1.99401E+13,40234.37753,397938.6836,2.838005826,1980,13953.90702,0.050480622,480.0247749,0.635870869,126800.0436,112509.0095,33.3313127,339.3929711,2.118048233,45.01263828,-7.928443215,44,50.05304094,,54.69716352,-6.93882E+12,,36.70340449,-714057797.6,181766.8501,154.2519495,-6329604381,1816004.694,72.20198178,1.009510544,52.39243978,698596.9541,-675631720.4,60.86566468,0.381951525,9.67489E+13,555387.0988,0.191642963,288358.4,570042.2224,49.43619038,0,61344.78553,68.66616742,,-257744.5868,3.304256587,171.278923,,11,2.0785E+13,112.9793107,401068.4439,192916.0564,277.7989974,0.076884471,413270.1465,3.654239257,1.817217765,410.5830802,43.95938039,0,,-3.59043E+15,0.88,-52.94865523,,0.284454727,2.04969E+14,0.050423287,-8.49971E+11,-1.45916E+11,18022.4,-301889019.6,377170.9189,-1.06979E+13,1126.4,258363.4723,3631883.855,137.5603249,146692.1531,54.23344503,100579.819,126.6662309,0,-217478032.8,115.388602,0.461860622,0.401324132,51.25389878,278.6727964,2
104,85.49640088,288358.4,1.104676907,0.313664438,302.8564874,13.15361425,-0.87263602,-6.03753E+11,,-3.01343E+14,0.490433701,377.5882582,29215.81943,14.48046401,13.49070963,0.95014041,-2.13959E+13,84655.75127,326013.0484,16.8469551,1980,36018.98887,0.00822419,235.5820282,1.309356017,9547.015135,135713.833,8.892367784,464.5614709,1.64078728,13.45709061,53.42861063,44,-16.93355299,,1.119809034,-1.26558E+12,25573.48819,1.494720851,-234049922.1,426632.7356,340.1718686,,1959530.517,17.00510434,-0.585257916,8.605147822,189799.301,-135656550.8,-15.93234567,0.481513861,6.04428E+15,508447.3105,2.110612447,288358.4,364887.5362,4.361642572,0,143070.4066,17.61355273,72954675.2,-912565.5037,0.027753055,288.4319027,,11,-1.46357E+12,31.30026704,49957.54707,762433.5304,201.7433033,0.048424564,9860768.78,,0.419177044,463.2143932,2.614275308,0,4505.6,1.25E+16,0.88,-18.3357202,-11604730882,0.50387568,-1.1559E+14,0.023458785,1.6956E+13,-86610523638,,248835887.6,461106.507,-1.35E+13,1126.4,,15505279.46,96.11734877,-1408336.424,2.454531034,201263.544,258.208319,0,-657883987.6,215.4674064,,1.091868153,15.16951784,195.9160175,2
105,107.2765301,288358.4,,0.79887424,359.9847947,7.339453325,48.50504161,-4.93761E+11,250009.7809,-2.13671E+15,1.065487026,345.1989715,86827.29081,13.30345355,2.178473371,1.062153133,-3.55931E+13,,284829.8011,5.627557609,1980,366801.324,-0.017758109,345.5713424,0.617484221,83185.03536,124205.803,-9.916457874,288.8605626,,-23.94267809,19.9409027,44,6.065135501,0.796868971,4.063431825,-8.30253E+12,603458.1059,20.25572939,340990086.6,116733.4264,222.5572009,4305396728,,20.65703689,-0.904399805,2.719406473,301846.4191,-244353675.2,-9.799773866,0.311718805,6.91585E+15,425097.2548,2.085978971,288358.4,437450.6667,,0,-63748.45572,-15.89897967,72954675.2,-464399.7838,0.556097762,368.8348103,1126.4,,-1.44808E+13,-112.1093551,,157708.9409,,0.144538783,1462358.695,0.07257684,0.61455442,373.0040548,-10.51342763,0,4505.6,-2.32445E+15,0.88,84.82207567,48416719209,0.138224607,8.63406E+13,0.003447941,1.86745E+13,5939294798,18022.4,4596055.393,62114.32845,-4.84335E+12,1126.4,232362.8745,31318846.08,109.7993599,1137765.228,3.605209828,199711.3424,209.2536593,0,-398735354.5,125.7043186,0.712526219,3.167531989,16.83765322,302.229405,0
106,,288358.4,1.112064435,1.579416376,269.5318757,18.96982702,-11.17187146,-6.57343E+11,116471.849,6.79051E+14,1.048344528,,625847.6745,-8.026275445,8.4863546,0.06281752,1.60223E+13,31789.711,174930.3518,12.22459655,1980,,-0.007602342,541.0738211,0.675190285,201277.6697,5240.499645,5.656744382,196.1648956,1.37104223,2.990278068,-25.93674372,44,-25.48395875,,4.753930292,1.09247E+13,267862.2518,17.78766379,-959771659.9,,278.6947874,-2057156784,-1168113.43,22.80292637,-0.982744577,35.84699101,226858.4788,-808163758.2,13.37766715,0.237082818,4.00996E+15,13962.22149,0.720595816,288358.4,407667.65,-23.87782556,0,,-6.221325109,72954675.2,408110.9234,0.739134505,403.1785966,1126.4,11,3.32407E+13,169.786827,304259.3477,598870.7176,235.1033866,1.067786007,-10699473.17,0.495329733,0.817286056,550.4153882,-14.71309557,0,4505.6,9.19509E+15,0.88,-69.11742054,-23650397194,1.65168023,3.51842E+13,0.006690878,4.56352E+12,-40741535293,18022.4,226317567.7,465643.5076,3.0149E+12,1126.4,197529.882,-20084372.37,,297929.8594,2.43688643,172612.1444,183.5918137,0,-134731210.1,208.1932354,2.348323578,0.177551384,-13.93518403,231.7596063,0
107,62.53063626,288358.4,1.100351811,0.02369275,275.4578093,1.47511337,55.24896873,-1.51222E+11,-264025.9385,-1.07899E+15,1.073486769,423.9657767,108712.9015,10.05494591,-10.32941526,1.070367316,-6.06535E+12,70851.36292,127152.2227,0.064253926,1980,237355.2717,-0.021999892,,1.329628335,261232.0096,37429.86303,18.62904327,,0.062102898,-5.369144372,43.60545336,,-18.31908221,0.460539266,-14.50295416,3.99329E+12,355885.5335,29.32348723,8154057.33,599759.0539,120.8989699,-2303287777,199641.164,13.47183685,0.553324404,-18.25342174,68858.22541,-729763662.7,27.09359358,1.354340078,2.6884E+15,219513.1335,1.765723665,288358.4,327955.8917,-4.683856459,0,-19876.54757,9.819242814,72954675.2,1047653.312,0.365810841,294.6073378,1126.4,11,-1.15308E+13,69.97000462,518411.5606,318347.3286,208.0395212,0.152490966,-8082588.899,0.072491606,0.248641518,491.3995728,3.0349369,0,4505.6,1.37E+16,0.88,-55.02560471,53049290094,0.606716419,7.35571E+13,-0.004982023,-1.6337E+12,66418536024,18022.4,145849024.3,21793.13069,6.94579E+12,1126.4,713014.4699,20323982.22,16.9352024,361287.3796,-3.456197569,162004.8857,277.3090632,0,-863633044.5,104.4232357,1.607837892,2.900441697,23.30098672,82.71668205,0
108,88.00831716,288358.4,1.113445722,0.360543071,281.838174,5.280777837,-7.450323513,-2.93966E+11,-433718.6645,5.42084E+15,0.620111953,286.8318874,526885.5163,-0.131104687,8.274260421,1.084930635,1.38113E+12,39131.62044,472058.1172,0.028844232,1980,48364.87989,0.010536178,401.0380801,0.29334084,,143761.7726,-11.98462364,387.0195663,,-9.769560762,8.680848556,44,4.259810097,,-7.049113223,3.52287E+12,103235.858,21.47297499,166476546,533552.5157,200.0097966,,2293538.475,-5.709372904,-0.131096356,-5.995902927,413748.5045,,33.3045141,,-5.61656E+15,296014.2921,1.1277618,288358.4,392847.922,,0,72255.2677,-1.120079517,72954675.2,-294826.0896,0.393490011,233.6512158,1126.4,11,-5.84522E+13,44.21148794,49674.44693,440227.0312,187.0463956,1.105624192,-12903759.65,0.225277081,1.169063998,248.7539068,16.39193507,0,4505.6,-4.69722E+15,0.88,-19.00086586,84370990942,0.088396571,2.42409E+14,0.015996691,-3.43939E+12,29598801571,18022.4,-128191166.9,120538.5368,-1.03449E+12,1126.4,327824.9771,13395505.31,118.0173219,-731916.9656,14.32527012,99075.03272,387.8943653,0,705665578.9,180.6566053,0.814480153,2.22618004,-3.339308332,259.3550733,4
